datetime,average_water_level
2015-11-17,193.86
2015-11-16,193.16500000000002
2015-11-15,191.10500000000002
2015-11-14,185.59
2015-11-13,185.54
2015-11-12,188.63
2015-11-11,188.14499999999998
2015-11-10,186.095
2015-11-09,183.26
2015-11-08,181.79500000000002
2015-11-07,182.455
2015-11-06,183.555
2015-11-05,184.57000000000002
2015-11-04,182.73000000000002
2015-11-03,184.965
2015-11-02,193.04000000000002
2015-11-01,194.43
2015-10-31,194.69
2015-10-30,194.42000000000002
2015-10-29,194.155
2015-10-28,194.09500000000003
2015-10-27,193.82
2015-10-26,192.43
2015-10-25,192.065
2015-10-24,191.64000000000001
2015-10-23,187.48499999999999
2015-10-22,188.245
2015-10-21,187.96
2015-10-20,188.04500000000002
2015-10-19,191.54
2015-10-18,191.635
2015-10-17,191.875
2015-10-16,191.86
2015-10-15,190.405
2015-10-14,189.605
2015-10-13,189.445
2015-10-12,188.495
2015-10-11,188.51999999999998
2015-10-10,189.725
2015-10-09,189.19
2015-10-08,187.66
2015-10-07,195.315
2015-10-06,196.15
2015-10-05,196.58499999999998
2015-10-04,197.135
2015-10-03,198.91500000000002
2015-10-02,200.425
2015-10-01,199.68
2015-09-30,197.83
2015-09-29,190.35
2015-09-28,186.29999999999998
2015-09-27,184.84
2015-09-26,188.16500000000002
2015-09-25,196.25
2015-09-24,190.075
2015-09-23,188.79
2015-09-22,188.515
2015-09-21,187.765
2015-09-20,196.825
2015-09-19,194.445
2015-09-18,193.3
2015-09-17,189.86
2015-09-16,191.525
2015-09-15,185.21
2015-09-14,189.87
2015-09-13,189.76
2015-09-12,189.45999999999998
2015-09-11,180.78
2015-09-10,178.61499999999998
2015-09-09,177.81
2015-09-08,177.715
2015-09-07,177.57999999999998
2015-09-06,177.4
2015-09-05,177.345
2015-09-04,177.335
2015-09-03,177.365
2015-09-02,177.29000000000002
2015-09-01,177.005
2015-08-31,177.355
2015-08-30,178.64499999999998
2015-08-29,181.835
2015-08-28,183.935
2015-08-27,183.64499999999998
2015-08-26,184.255
2015-08-25,189.05
2015-08-24,193.19
2015-08-23,193.55
2015-08-22,193.01
2015-08-21,191.835
2015-08-20,189.29
2015-08-19,188.535
2015-08-18,188.745
2015-08-17,188.62
2015-08-16,188.495
2015-08-15,188.04000000000002
2015-08-14,186.38
2015-08-13,185.185
2015-08-12,185.34
2015-08-11,185.285
2015-08-10,185.635
2015-08-09,185.64
2015-08-08,185.22500000000002
2015-08-07,184.57500000000002
2015-08-06,183.405
2015-08-05,178.20000000000002
2015-08-04,174.805
2015-08-03,174.88
2015-08-02,175.01
2015-08-01,175.11
2015-07-31,175.25
2015-07-30,175.565
2015-07-29,176.505
2015-07-28,179.08999999999997
2015-07-27,180.54000000000002
2015-07-26,182.325
2015-07-25,183.23999999999998
2015-07-24,187.675
2015-07-23,185.08999999999997
2015-07-22,178.37
2015-07-21,178.35500000000002
2015-07-20,181.01
2015-07-19,181.615
2015-07-18,181.315
2015-07-17,180.63
2015-07-16,178.905
2015-07-15,179.07500000000002
2015-07-14,180.99
2015-07-13,182.76
2015-07-12,183.82000000000002
2015-07-11,184.98000000000002
2015-07-10,182.42
2015-07-09,177.09
2015-07-08,175.825
2015-07-07,175.715
2015-07-06,175.28
2015-07-05,175.965
2015-07-04,177.30499999999998
2015-07-03,183.10999999999999
2015-07-02,176.82
2015-07-01,176.815
2015-06-30,177.075
2015-06-29,177.245
2015-06-28,177.615
2015-06-27,180.26
2015-06-26,183.35500000000002
2015-06-25,189.585
2015-06-24,189.025
2015-06-23,187.025
2015-06-22,185.91
2015-06-21,187.11
2015-06-20,194.25
2015-06-19,196.04500000000002
2015-06-18,193.265
2015-06-17,187.425
2015-06-16,193.64
2015-06-15,196.715
2015-06-14,197.755
2015-06-13,200.08
2015-06-12,202.73499999999999
2015-06-11,202.715
2015-06-10,201.68
2015-06-09,202.955
2015-06-08,203.31
2015-06-07,203.29500000000002
2015-06-06,203.33499999999998
2015-06-05,203.365
2015-06-04,203.32
2015-06-03,203.215
2015-06-02,202.515
2015-06-01,203.39
2015-05-31,203.435
2015-05-30,203.41
2015-05-29,203.29
2015-05-28,202.815
2015-05-27,197.205
2015-05-26,194.0
2015-05-25,194.185
2015-05-24,195.265
2015-05-23,196.115
2015-05-22,195.39999999999998
2015-05-21,193.905
2015-05-20,193.46
2015-05-19,193.01500000000001
2015-05-18,194.89999999999998
2015-05-17,195.245
2015-05-16,195.155
2015-05-15,195.405
2015-05-14,195.64999999999998
2015-05-13,197.965
2015-05-12,202.56
2015-05-11,202.525
2015-05-10,201.69
2015-05-09,201.46
2015-05-08,201.215
2015-05-07,201.23499999999999
2015-05-06,201.14
2015-05-05,200.905
2015-05-04,201.055
2015-05-03,201.515
2015-05-02,196.94
2015-05-01,199.65
2015-04-20,193.375
2015-04-19,190.51
2015-04-18,190.03000000000003
2015-04-17,189.655
2015-04-16,189.275
2015-04-15,190.07
2015-04-14,191.505
2015-04-13,193.845
2015-04-12,197.43
2015-04-11,196.96
2015-04-10,195.09
2015-04-09,193.70999999999998
2015-04-08,192.435
2015-04-07,190.995
2015-04-06,191.07999999999998
2015-04-05,191.49
2015-04-04,192.825
2015-04-03,194.995
2015-04-02,194.745
2015-04-01,194.63500000000002
2015-03-31,194.865
2015-03-30,194.76999999999998
2015-03-29,194.26999999999998
2015-03-28,193.255
2015-03-27,191.7
2015-03-26,188.84
2015-03-25,181.995
2015-03-24,181.88
2015-03-23,181.925
2015-03-22,182.16
2015-03-21,181.975
2015-03-20,180.255
2015-03-19,178.07
2015-03-18,178.5
2015-03-17,179.695
2015-03-16,182.14
2015-03-15,182.45
2015-03-14,182.075
2015-03-13,181.45
2015-03-12,180.855
2015-03-11,180.35500000000002
2015-03-10,180.26999999999998
2015-03-09,180.79
2015-03-08,181.33499999999998
2015-03-07,181.48000000000002
2015-03-06,181.54500000000002
2015-03-05,181.5
2015-03-04,181.085
2015-03-03,180.66500000000002
2015-03-02,180.495
