datetime,daily_high_water_level(ft below land surface),daily_high_water_elevation(ft above msl),source,status,comment
1934-05-07,57.24,673.57,edwards aquifer authority,D,
1934-05-06,57.11,673.70,edwards aquifer authority,D,
1934-05-05,57.18,673.63,edwards aquifer authority,D,
1934-05-04,57.05,673.76,edwards aquifer authority,D,
1934-05-03,56.94,673.87,edwards aquifer authority,D,
1934-05-02,57.13,673.68,edwards aquifer authority,D,
1934-05-01,57.19,673.62,edwards aquifer authority,D,
1934-04-30,57.63,673.18,edwards aquifer authority,D,
1934-04-29,57.59,673.22,edwards aquifer authority,D,
1934-04-28,57.50,673.31,edwards aquifer authority,D,
1934-04-27,57.46,673.35,edwards aquifer authority,D,
1934-04-26,57.25,673.56,edwards aquifer authority,D,
1934-04-25,57.33,673.48,edwards aquifer authority,D,
1934-04-24,57.47,673.34,edwards aquifer authority,D,
1934-04-23,57.42,673.39,edwards aquifer authority,D,
1934-04-22,57.37,673.44,edwards aquifer authority,D,
1934-04-21,57.32,673.49,edwards aquifer authority,D,
1934-04-20,57.20,673.61,edwards aquifer authority,D,
1934-04-19,57.08,673.73,edwards aquifer authority,D,
1934-04-18,57.19,673.62,edwards aquifer authority,D,
1934-04-17,56.94,673.87,edwards aquifer authority,D,
1934-04-16,56.93,673.88,edwards aquifer authority,D,
1934-04-15,56.81,674.00,edwards aquifer authority,D,
1934-04-14,56.78,674.03,edwards aquifer authority,D,
1934-04-13,56.48,674.33,edwards aquifer authority,D,
1934-04-12,56.39,674.42,edwards aquifer authority,D,
1934-04-11,56.41,674.40,edwards aquifer authority,D,
1934-04-10,56.39,674.42,edwards aquifer authority,D,
1934-04-09,56.22,674.59,edwards aquifer authority,D,
1934-04-08,56.09,674.72,edwards aquifer authority,D,
1934-04-07,55.87,674.94,edwards aquifer authority,D,
1934-04-06,55.84,674.97,edwards aquifer authority,D,
1934-04-05,55.78,675.03,edwards aquifer authority,D,
1934-04-04,55.94,674.87,edwards aquifer authority,D,
1934-04-03,56.05,674.76,edwards aquifer authority,D,
1934-04-02,56.75,674.06,edwards aquifer authority,D,
1934-04-01,57.89,672.92,edwards aquifer authority,D,
1934-03-31,57.72,673.09,edwards aquifer authority,D,
1934-03-30,57.63,673.18,edwards aquifer authority,D,
1934-03-29,57.59,673.22,edwards aquifer authority,D,
1934-03-28,57.50,673.31,edwards aquifer authority,D,
1934-03-27,57.46,673.35,edwards aquifer authority,D,
1934-03-26,57.25,673.56,edwards aquifer authority,D,
1934-03-25,57.33,673.48,edwards aquifer authority,D,
1934-03-24,57.47,673.34,edwards aquifer authority,D,
1934-03-23,57.42,673.39,edwards aquifer authority,D,
1934-03-22,57.37,673.44,edwards aquifer authority,D,
1934-03-21,57.32,673.49,edwards aquifer authority,D,
1934-03-20,57.20,673.61,edwards aquifer authority,D,
1934-03-19,57.08,673.73,edwards aquifer authority,D,
1934-03-18,57.19,673.62,edwards aquifer authority,D,
1934-03-17,56.94,673.87,edwards aquifer authority,D,
1934-03-16,56.93,673.88,edwards aquifer authority,D,
1934-03-15,56.81,674.00,edwards aquifer authority,D,
1934-03-14,56.78,674.03,edwards aquifer authority,D,
1934-03-13,56.48,674.33,edwards aquifer authority,D,
1934-03-12,56.39,674.42,edwards aquifer authority,D,
1934-03-11,56.41,674.40,edwards aquifer authority,D,
1934-03-10,56.39,674.42,edwards aquifer authority,D,
1934-03-09,56.22,674.59,edwards aquifer authority,D,
1934-03-08,56.09,674.72,edwards aquifer authority,D,
1934-03-07,55.87,674.94,edwards aquifer authority,D,
1934-03-06,55.84,674.97,edwards aquifer authority,D,
1934-03-05,55.78,675.03,edwards aquifer authority,D,
1934-03-04,55.94,674.87,edwards aquifer authority,D,
1934-03-03,56.05,674.76,edwards aquifer authority,D,
1934-03-02,56.75,674.06,edwards aquifer authority,D,
1934-03-01,57.89,672.92,edwards aquifer authority,D,
1934-02-28,58.19,672.62,edwards aquifer authority,D,
1934-02-27,58.32,672.49,edwards aquifer authority,D,
1934-02-26,58.11,672.70,edwards aquifer authority,D,
1934-02-25,57.97,672.84,edwards aquifer authority,D,
1934-02-24,57.95,672.86,edwards aquifer authority,D,
1934-02-23,58.08,672.73,edwards aquifer authority,D,
1934-02-22,57.94,672.87,edwards aquifer authority,D,
1934-02-21,57.90,672.91,edwards aquifer authority,D,
1934-02-20,57.89,672.92,edwards aquifer authority,D,
1934-02-19,57.81,673.00,edwards aquifer authority,D,
1934-02-18,57.81,673.00,edwards aquifer authority,D,
1934-02-17,57.91,672.90,edwards aquifer authority,D,
1934-02-16,57.86,672.95,edwards aquifer authority,D,
1934-02-15,57.65,673.16,edwards aquifer authority,D,
1934-02-14,57.70,673.11,edwards aquifer authority,D,
1934-02-13,57.68,673.13,edwards aquifer authority,D,
1934-02-12,57.60,673.21,edwards aquifer authority,D,
1934-02-11,57.60,673.21,edwards aquifer authority,D,
1934-02-10,57.74,673.07,edwards aquifer authority,D,
1934-02-09,57.72,673.09,edwards aquifer authority,D,
1934-02-08,57.55,673.26,edwards aquifer authority,D,
1934-02-07,57.59,673.22,edwards aquifer authority,D,
1934-02-06,57.57,673.24,edwards aquifer authority,D,
1934-02-05,57.35,673.46,edwards aquifer authority,D,
1934-02-04,57.40,673.41,edwards aquifer authority,D,
1934-02-03,57.35,673.46,edwards aquifer authority,D,
1934-02-02,57.36,673.45,edwards aquifer authority,D,
1934-02-01,57.31,673.50,edwards aquifer authority,D,
1934-01-31,57.52,673.29,edwards aquifer authority,D,
1934-01-30,57.57,673.24,edwards aquifer authority,D,
1934-01-29,57.37,673.44,edwards aquifer authority,D,
1934-01-28,57.60,673.21,edwards aquifer authority,D,
1934-01-27,57.85,672.96,edwards aquifer authority,D,
1934-01-26,58.05,672.76,edwards aquifer authority,D,
1934-01-25,58.04,672.77,edwards aquifer authority,D,
1934-01-24,58.09,672.72,edwards aquifer authority,D,
1934-01-23,58.30,672.51,edwards aquifer authority,D,
1934-01-22,58.24,672.57,edwards aquifer authority,D,
1934-01-21,58.22,672.59,edwards aquifer authority,D,
1934-01-20,58.11,672.70,edwards aquifer authority,D,
1934-01-19,58.22,672.59,edwards aquifer authority,D,
1934-01-18,58.42,672.39,edwards aquifer authority,D,
1934-01-17,58.53,672.28,edwards aquifer authority,D,
1934-01-16,58.61,672.20,edwards aquifer authority,D,
1934-01-15,58.59,672.22,edwards aquifer authority,D,
1934-01-14,58.60,672.21,edwards aquifer authority,D,
1934-01-13,58.72,672.09,edwards aquifer authority,D,
1934-01-12,58.63,672.18,edwards aquifer authority,D,
1934-01-11,58.72,672.09,edwards aquifer authority,D,
1934-01-10,58.80,672.01,edwards aquifer authority,D,
1934-01-09,58.80,672.01,edwards aquifer authority,D,
1934-01-08,58.80,672.01,edwards aquifer authority,D,
1934-01-07,58.70,672.11,edwards aquifer authority,D,
1934-01-06,58.62,672.19,edwards aquifer authority,D,
1934-01-05,58.60,672.21,edwards aquifer authority,D,
1934-01-04,58.50,672.31,edwards aquifer authority,D,
1934-01-03,58.40,672.41,edwards aquifer authority,D,
1934-01-02,58.52,672.29,edwards aquifer authority,D,
1934-01-01,58.37,672.44,edwards aquifer authority,D,
1933-12-31,58.36,672.45,edwards aquifer authority,D,
1933-12-30,58.29,672.52,edwards aquifer authority,D,
1933-12-29,58.36,672.45,edwards aquifer authority,D,
1933-12-28,58.61,672.20,edwards aquifer authority,D,
1933-12-27,58.55,672.26,edwards aquifer authority,D,
1933-12-26,58.09,672.72,edwards aquifer authority,D,
1933-12-25,58.25,672.56,edwards aquifer authority,D,
1933-12-24,58.33,672.48,edwards aquifer authority,D,
1933-12-23,58.36,672.45,edwards aquifer authority,D,
1933-12-22,58.35,672.46,edwards aquifer authority,D,
1933-12-21,58.35,672.46,edwards aquifer authority,D,
1933-12-20,58.36,672.45,edwards aquifer authority,D,
1933-12-19,58.34,672.47,edwards aquifer authority,D,
1933-12-18,58.29,672.52,edwards aquifer authority,D,
1933-12-17,58.39,672.42,edwards aquifer authority,D,
1933-12-16,58.41,672.40,edwards aquifer authority,D,
1933-12-15,58.48,672.33,edwards aquifer authority,D,
1933-12-14,58.44,672.37,edwards aquifer authority,D,
1933-12-13,58.44,672.37,edwards aquifer authority,D,
1933-12-12,58.43,672.38,edwards aquifer authority,D,
1933-12-11,58.31,672.50,edwards aquifer authority,D,
1933-12-10,58.51,672.30,edwards aquifer authority,D,
1933-12-09,58.61,672.20,edwards aquifer authority,D,
1933-12-08,58.71,672.10,edwards aquifer authority,D,
1933-12-07,58.69,672.12,edwards aquifer authority,D,
1933-12-06,58.68,672.13,edwards aquifer authority,D,
1933-12-05,58.59,672.22,edwards aquifer authority,D,
1933-12-04,58.53,672.28,edwards aquifer authority,D,
1933-12-03,58.57,672.24,edwards aquifer authority,D,
1933-12-02,58.68,672.13,edwards aquifer authority,D,
1933-12-01,58.58,672.23,edwards aquifer authority,D,
1933-11-30,58.72,672.09,edwards aquifer authority,D,
1933-11-29,58.75,672.06,edwards aquifer authority,D,
1933-11-28,58.70,672.11,edwards aquifer authority,D,
1933-11-27,58.51,672.30,edwards aquifer authority,D,
1933-11-26,58.80,672.01,edwards aquifer authority,D,
1933-11-25,58.80,672.01,edwards aquifer authority,D,
1933-11-24,58.80,672.01,edwards aquifer authority,D,
1933-11-23,58.78,672.03,edwards aquifer authority,D,
1933-11-22,58.69,672.12,edwards aquifer authority,D,
1933-11-21,58.58,672.23,edwards aquifer authority,D,
1933-11-20,58.51,672.30,edwards aquifer authority,D,
1933-11-19,58.76,672.05,edwards aquifer authority,D,
1933-11-18,58.80,672.01,edwards aquifer authority,D,
1933-11-17,58.80,672.01,edwards aquifer authority,D,
1933-11-16,58.78,672.03,edwards aquifer authority,D,
1933-11-15,58.58,672.23,edwards aquifer authority,D,
1933-11-14,58.57,672.24,edwards aquifer authority,D,
1933-11-13,58.46,672.35,edwards aquifer authority,D,
1933-11-12,58.52,672.29,edwards aquifer authority,D,
1933-11-11,58.55,672.26,edwards aquifer authority,D,
1933-11-10,58.54,672.27,edwards aquifer authority,D,
1933-11-09,58.34,672.47,edwards aquifer authority,D,
1933-11-08,58.23,672.58,edwards aquifer authority,D,
1933-11-07,58.32,672.49,edwards aquifer authority,D,
1933-11-06,58.33,672.48,edwards aquifer authority,D,
1933-11-05,58.38,672.43,edwards aquifer authority,D,
1933-11-04,58.35,672.46,edwards aquifer authority,D,
1933-11-03,58.41,672.40,edwards aquifer authority,D,
1933-11-02,58.40,672.41,edwards aquifer authority,D,
1933-11-01,58.45,672.36,edwards aquifer authority,D,
1933-10-31,58.53,672.28,edwards aquifer authority,D,
1933-10-30,58.45,672.36,edwards aquifer authority,D,
1933-10-29,58.64,672.17,edwards aquifer authority,D,
1933-10-28,58.81,672.00,edwards aquifer authority,D,
1933-10-27,58.89,671.92,edwards aquifer authority,D,
1933-10-26,58.90,671.91,edwards aquifer authority,D,
1933-10-25,58.87,671.94,edwards aquifer authority,D,
1933-10-24,58.75,672.06,edwards aquifer authority,D,
1933-10-23,58.60,672.21,edwards aquifer authority,D,
1933-10-22,58.76,672.05,edwards aquifer authority,D,
1933-10-21,58.77,672.04,edwards aquifer authority,D,
1933-10-20,58.73,672.08,edwards aquifer authority,D,
1933-10-19,58.71,672.10,edwards aquifer authority,D,
1933-10-18,58.57,672.24,edwards aquifer authority,D,
1933-10-17,58.38,672.43,edwards aquifer authority,D,
1933-10-16,58.38,672.43,edwards aquifer authority,D,
1933-10-15,58.45,672.36,edwards aquifer authority,D,
1933-10-14,58.61,672.20,edwards aquifer authority,D,
1933-10-13,58.50,672.31,edwards aquifer authority,D,
1933-10-12,58.39,672.42,edwards aquifer authority,D,
1933-10-11,58.39,672.42,edwards aquifer authority,D,
1933-10-10,58.35,672.46,edwards aquifer authority,D,
1933-10-09,58.10,672.71,edwards aquifer authority,D,
1933-10-08,58.19,672.62,edwards aquifer authority,D,
1933-10-07,58.09,672.72,edwards aquifer authority,D,
1933-10-06,57.97,672.84,edwards aquifer authority,D,
1933-10-05,57.77,673.04,edwards aquifer authority,D,
1933-10-04,57.61,673.20,edwards aquifer authority,D,
1933-10-03,57.55,673.26,edwards aquifer authority,D,
1933-10-02,57.60,673.21,edwards aquifer authority,D,
1933-10-01,57.69,673.12,edwards aquifer authority,D,
1933-09-30,57.59,673.22,edwards aquifer authority,D,
1933-09-28,57.46,673.35,edwards aquifer authority,D,
1933-09-27,57.47,673.34,edwards aquifer authority,D,
1933-09-26,57.60,673.21,edwards aquifer authority,D,
1933-09-25,57.77,673.04,edwards aquifer authority,D,
1933-09-24,58.02,672.79,edwards aquifer authority,D,
1933-09-23,57.99,672.82,edwards aquifer authority,D,
1933-09-22,58.05,672.76,edwards aquifer authority,D,
1933-09-21,57.87,672.94,edwards aquifer authority,D,
1933-09-20,57.73,673.08,edwards aquifer authority,D,
1933-09-19,57.78,673.03,edwards aquifer authority,D,
1933-09-18,57.82,672.99,edwards aquifer authority,D,
1933-09-17,58.07,672.74,edwards aquifer authority,D,
1933-09-16,58.38,672.43,edwards aquifer authority,D,
1933-09-15,58.47,672.34,edwards aquifer authority,D,
1933-09-14,58.49,672.32,edwards aquifer authority,D,
1933-09-13,58.33,672.48,edwards aquifer authority,D,
1933-09-12,58.19,672.62,edwards aquifer authority,D,
1933-09-11,57.95,672.86,edwards aquifer authority,D,
1933-09-10,58.05,672.76,edwards aquifer authority,D,
1933-09-09,58.02,672.79,edwards aquifer authority,D,
1933-09-08,57.86,672.95,edwards aquifer authority,D,
1933-09-07,57.70,673.11,edwards aquifer authority,D,
1933-09-06,57.53,673.28,edwards aquifer authority,D,
1933-09-05,57.41,673.40,edwards aquifer authority,D,
1933-09-04,57.38,673.43,edwards aquifer authority,D,
1933-09-03,57.60,673.21,edwards aquifer authority,D,
1933-09-02,57.65,673.16,edwards aquifer authority,D,
1933-09-01,57.77,673.04,edwards aquifer authority,D,
1933-08-31,58.01,672.80,edwards aquifer authority,D,
1933-08-30,58.19,672.62,edwards aquifer authority,D,
1933-08-29,58.06,672.75,edwards aquifer authority,D,
1933-08-28,57.89,672.92,edwards aquifer authority,D,
1933-08-27,57.98,672.83,edwards aquifer authority,D,
1933-08-26,58.11,672.70,edwards aquifer authority,D,
1933-08-25,58.26,672.55,edwards aquifer authority,D,
1933-08-24,58.62,672.19,edwards aquifer authority,D,
1933-08-23,58.44,672.37,edwards aquifer authority,D,
1933-08-22,58.25,672.56,edwards aquifer authority,D,
1933-08-21,58.03,672.78,edwards aquifer authority,D,
1933-08-20,58.15,672.66,edwards aquifer authority,D,
1933-08-19,58.23,672.58,edwards aquifer authority,D,
1933-08-18,58.25,672.56,edwards aquifer authority,D,
1933-08-17,58.30,672.51,edwards aquifer authority,D,
1933-08-16,58.36,672.45,edwards aquifer authority,D,
1933-08-15,58.74,672.07,edwards aquifer authority,D,
1933-08-14,58.33,672.48,edwards aquifer authority,D,
1933-08-13,58.53,672.28,edwards aquifer authority,D,
1933-08-12,58.50,672.31,edwards aquifer authority,D,
1933-08-11,58.51,672.30,edwards aquifer authority,D,
1933-08-10,58.49,672.32,edwards aquifer authority,D,
1933-08-09,58.36,672.45,edwards aquifer authority,D,
1933-08-08,58.28,672.53,edwards aquifer authority,D,
1933-08-07,58.12,672.69,edwards aquifer authority,D,
1933-08-06,58.19,672.62,edwards aquifer authority,D,
1933-08-05,58.21,672.60,edwards aquifer authority,D,
1933-08-04,58.18,672.63,edwards aquifer authority,D,
1933-08-03,58.05,672.76,edwards aquifer authority,D,
1933-08-02,58.03,672.78,edwards aquifer authority,D,
1933-08-01,58.12,672.69,edwards aquifer authority,D,
1933-07-31,58.11,672.70,edwards aquifer authority,D,
1933-07-30,58.45,672.36,edwards aquifer authority,D,
1933-07-29,58.94,671.87,edwards aquifer authority,D,
1933-07-28,59.07,671.74,edwards aquifer authority,D,
1933-07-27,59.02,671.79,edwards aquifer authority,D,
1933-07-26,58.82,671.99,edwards aquifer authority,D,
1933-07-25,58.82,671.99,edwards aquifer authority,D,
1933-07-24,58.56,672.25,edwards aquifer authority,D,
1933-07-23,58.75,672.06,edwards aquifer authority,D,
1933-07-22,58.87,671.94,edwards aquifer authority,D,
1933-07-21,58.87,671.94,edwards aquifer authority,D,
1933-07-20,58.70,672.11,edwards aquifer authority,D,
1933-07-19,58.66,672.15,edwards aquifer authority,D,
1933-07-18,58.47,672.34,edwards aquifer authority,D,
1933-07-17,58.19,672.62,edwards aquifer authority,D,
1933-07-16,58.44,672.37,edwards aquifer authority,D,
1933-07-15,58.51,672.30,edwards aquifer authority,D,
1933-07-14,58.43,672.38,edwards aquifer authority,D,
1933-07-13,58.38,672.43,edwards aquifer authority,D,
1933-07-12,58.24,672.57,edwards aquifer authority,D,
1933-07-11,57.96,672.85,edwards aquifer authority,D,
1933-07-10,57.63,673.18,edwards aquifer authority,D,
1933-07-09,57.79,673.02,edwards aquifer authority,D,
1933-07-08,57.83,672.98,edwards aquifer authority,D,
1933-06-29,57.93,672.88,edwards aquifer authority,D,
1933-06-28,57.76,673.05,edwards aquifer authority,D,
1933-06-27,57.69,673.12,edwards aquifer authority,D,
1933-06-26,57.38,673.43,edwards aquifer authority,D,
1933-06-25,57.48,673.33,edwards aquifer authority,D,
1933-06-24,57.41,673.40,edwards aquifer authority,D,
1933-06-23,57.26,673.55,edwards aquifer authority,D,
1933-06-22,57.11,673.70,edwards aquifer authority,D,
1933-06-09,57.32,673.49,edwards aquifer authority,D,
1933-06-08,57.22,673.59,edwards aquifer authority,D,
1933-06-07,57.05,673.76,edwards aquifer authority,D,
1933-06-06,56.98,673.83,edwards aquifer authority,D,
1933-06-05,56.81,674.00,edwards aquifer authority,D,
1933-06-04,56.89,673.92,edwards aquifer authority,D,
1933-06-03,56.87,673.94,edwards aquifer authority,D,
1933-06-02,56.68,674.13,edwards aquifer authority,D,
1933-05-24,57.32,673.49,edwards aquifer authority,D,
1933-05-23,57.25,673.56,edwards aquifer authority,D,
1933-05-22,56.97,673.84,edwards aquifer authority,D,
1933-05-21,57.13,673.68,edwards aquifer authority,D,
1933-05-20,57.12,673.69,edwards aquifer authority,D,
1933-05-19,57.16,673.65,edwards aquifer authority,D,
1933-05-18,57.10,673.71,edwards aquifer authority,D,
1933-05-17,56.97,673.84,edwards aquifer authority,D,
1933-05-07,56.70,674.11,edwards aquifer authority,D,
1933-05-06,56.70,674.11,edwards aquifer authority,D,
1933-05-05,56.75,674.06,edwards aquifer authority,D,
1933-05-04,56.55,674.26,edwards aquifer authority,D,
1933-05-03,56.67,674.14,edwards aquifer authority,D,
1933-05-02,56.63,674.18,edwards aquifer authority,D,
1933-05-01,56.22,674.59,edwards aquifer authority,D,
1933-04-30,56.31,674.50,edwards aquifer authority,D,
1933-04-29,56.25,674.56,edwards aquifer authority,D,
1933-04-28,56.15,674.66,edwards aquifer authority,D,
1933-04-27,55.88,674.93,edwards aquifer authority,D,
1933-04-26,55.73,675.08,edwards aquifer authority,D,
1933-04-25,55.76,675.05,edwards aquifer authority,D,
1933-04-18,55.75,675.06,edwards aquifer authority,D,
1933-04-17,55.63,675.18,edwards aquifer authority,D,
1933-04-16,55.68,675.13,edwards aquifer authority,D,
1933-04-15,55.51,675.30,edwards aquifer authority,D,
1933-04-14,55.91,674.90,edwards aquifer authority,D,
1933-03-29,54.97,675.84,edwards aquifer authority,D,
1933-03-28,55.03,675.78,edwards aquifer authority,D,
1933-03-27,55.07,675.74,edwards aquifer authority,D,
1933-03-26,55.20,675.61,edwards aquifer authority,D,
1933-03-25,55.24,675.57,edwards aquifer authority,D,
1933-03-24,55.15,675.66,edwards aquifer authority,D,
1933-03-23,55.15,675.66,edwards aquifer authority,D,
